,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance,distance_log,event_lead_speed
3478,https://g17.dhi-roma.it/resources/event_922,APOSTOLIC PROVISION 922,1622-07-16,1622-10-21,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Curate,Parish Church,Church institutions",97.0,POINT (9.7 45.05),POINT (12.498611111111 41.8975),"(45.05, 9.7)","(41.8975, 12.498611111111)",417.0094763229753,6.033108946535737,0.06219699944882203
3731,https://g17.dhi-roma.it/resources/event_6896,APOSTOLIC PROVISION 6896,1678-02-14,1678-05-20,https://g17.dhi-roma.it/resources/institution_446,Parmensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.328 44.801472222222),https://g17.dhi-roma.it/resources/place_438,Parma,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",95.0,POINT (10.328 44.801472222222),POINT (12.482777777778 41.893055555556),"(44.801472222222, 10.328)","(41.893055555556, 12.482777777778)",367.2964438796222,5.906169270991718,0.062170202852544404
89,https://g17.dhi-roma.it/resources/event_3202,APOSTOLIC PROVISION 3202,1677-07-16,1677-10-21,https://g17.dhi-roma.it/resources/institution_630,Vicentina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (11.55 45.55),https://g17.dhi-roma.it/resources/place_612,Vicenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",97.0,POINT (11.55 45.55),POINT (12.498611111111 41.8975),"(45.55, 11.55)","(41.8975, 12.498611111111)",412.9445371686744,6.023313291373182,0.06209601331312559
358,https://g17.dhi-roma.it/resources/event_4654,APOSTOLIC PROVISION 4654,1622-10-16,1623-02-07,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-1.65 42.816666666667),https://g17.dhi-roma.it/resources/place_433,Pamplona,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",114.0,POINT (-1.65 42.816666666667),POINT (12.482777777778 41.893055555556),"(42.816666666667, -1.65)","(41.893055555556, 12.482777777778)",1167.511797434738,7.062630094361153,0.061952895564571515
4144,https://g17.dhi-roma.it/resources/event_4653,APOSTOLIC PROVISION 4653,1622-10-16,1623-02-07,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-1.65 42.816666666667),https://g17.dhi-roma.it/resources/place_433,Pamplona,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",114.0,POINT (-1.65 42.816666666667),POINT (12.482777777778 41.893055555556),"(42.816666666667, -1.65)","(41.893055555556, 12.482777777778)",1167.511797434738,7.062630094361153,0.061952895564571515
2611,https://g17.dhi-roma.it/resources/event_5271,APOSTOLIC PROVISION 5271,1621-11-15,1622-02-23,https://g17.dhi-roma.it/resources/institution_375,Messanensis,https://g17.dhi-roma.it/resources/institution_859,Messina,POINT (15.554166666666667 38.19361111111111),https://g17.dhi-roma.it/resources/place_367,Messina,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",100.0,POINT (15.554166666666667 38.19361111111111),POINT (12.482777777778 41.893055555556),"(38.19361111111111, 15.554166666666667)","(41.893055555556, 12.482777777778)",487.1889649382464,6.1886520661766244,0.061886520661766246
3923,https://g17.dhi-roma.it/resources/event_969,APOSTOLIC PROVISION 969,1622-07-16,1622-11-13,https://g17.dhi-roma.it/resources/institution_437,Pacensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-6.9752777777778 38.880277777778),https://g17.dhi-roma.it/resources/place_429,Badajoz,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",120.0,POINT (-6.9752777777778 38.880277777778),POINT (12.453416666666667 41.90222222222222),"(38.880277777778, -6.9752777777778)","(41.90222222222222, 12.453416666666667)",1679.4998244530188,7.426251304528983,0.061885427537741525
3767,https://g17.dhi-roma.it/resources/event_1019,APOSTOLIC PROVISION 1019,1622-07-16,1622-11-13,https://g17.dhi-roma.it/resources/institution_86,Auriensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-7.86406 42.33556),https://g17.dhi-roma.it/resources/place_82,Ourense,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",120.0,POINT (-7.86406 42.33556),POINT (12.453416666666667 41.90222222222222),"(42.33556, -7.86406)","(41.90222222222222, 12.453416666666667)",1676.8739900750231,7.424686618913601,0.06187238849094667
1896,https://g17.dhi-roma.it/resources/event_772,APOSTOLIC PROVISION 772,1622-08-16,1622-12-16,https://g17.dhi-roma.it/resources/institution_593,Ulixboniensis,https://g17.dhi-roma.it/resources/institution_875,Lisbon,POINT (-9.139016 38.708042),https://g17.dhi-roma.it/resources/place_580,Lisbon,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship,Priory,Monastic institutions",122.0,POINT (-9.139016 38.708042),POINT (12.482777777778 41.893055555556),"(38.708042, -9.139016)","(41.893055555556, 12.482777777778)",1866.7081688286203,7.531931821109021,0.06173714607466411
2270,https://g17.dhi-roma.it/resources/event_771,APOSTOLIC PROVISION 771,1622-08-16,1622-12-16,https://g17.dhi-roma.it/resources/institution_593,Ulixboniensis,https://g17.dhi-roma.it/resources/institution_875,Lisbon,POINT (-9.139016 38.708042),https://g17.dhi-roma.it/resources/place_580,Lisbon,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Priory,Monastic institutions",122.0,POINT (-9.139016 38.708042),POINT (12.482777777778 41.893055555556),"(38.708042, -9.139016)","(41.893055555556, 12.482777777778)",1866.7081688286203,7.531931821109021,0.06173714607466411
1867,https://g17.dhi-roma.it/resources/event_1381,APOSTOLIC PROVISION 1381,1622-07-16,1622-09-22,https://g17.dhi-roma.it/resources/institution_190,Civitatis Ducalis,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.95 42.383333333333),https://g17.dhi-roma.it/resources/place_183,Cittaducale,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",68.0,POINT (12.95 42.383333333333),POINT (12.498611111111 41.8975),"(42.383333333333, 12.95)","(41.8975, 12.498611111111)",65.6092993282592,4.183717443956052,0.06152525652876547
3561,https://g17.dhi-roma.it/resources/event_7412,APOSTOLIC PROVISION 7412,1678-05-16,1678-09-07,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-0.88333333333333 41.65),https://g17.dhi-roma.it/resources/place_135,Zaragoza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",114.0,POINT (-0.88333333333333 41.65),POINT (12.498611111111 41.8975),"(41.65, -0.88333333333333)","(41.8975, 12.498611111111)",1111.8345048108274,7.013766637125781,0.061524268746717375
1558,https://g17.dhi-roma.it/resources/event_824,APOSTOLIC PROVISION 824,1622-08-16,1622-11-08,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,https://g17.dhi-roma.it/resources/institution_956,Umbria,POINT (12.2403118 43.4574214),https://g17.dhi-roma.it/resources/place_182,Città di Castello,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",84.0,POINT (12.2403118 43.4574214),POINT (12.498611111111 41.8975),"(43.4574214, 12.2403118)","(41.8975, 12.498611111111)",174.57444169472137,5.162351250644335,0.061456562507670655
2724,https://g17.dhi-roma.it/resources/event_6661,APOSTOLIC PROVISION 6661,1677-07-16,1677-11-09,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",116.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089,7.120669128548459,0.06138507869438327
3790,https://g17.dhi-roma.it/resources/event_1188,APOSTOLIC PROVISION 1188,1622-10-16,1622-12-29,https://g17.dhi-roma.it/resources/institution_559,Terracinensis,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (13.25 41.283333333333),https://g17.dhi-roma.it/resources/place_546,Terracina,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",74.0,POINT (13.25 41.283333333333),POINT (12.482777777778 41.893055555556),"(41.283333333333, 13.25)","(41.893055555556, 12.482777777778)",93.15720169758889,4.534288406969349,0.06127416766174796
4291,https://g17.dhi-roma.it/resources/event_3265,APOSTOLIC PROVISION 3265,1677-07-16,1677-11-06,https://g17.dhi-roma.it/resources/institution_234,Dertusensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.52111111111111 40.8125),https://g17.dhi-roma.it/resources/place_1792,Tortosa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",113.0,POINT (0.52111111111111 40.8125),POINT (12.498611111111 41.8975),"(40.8125, 0.52111111111111)","(41.8975, 12.498611111111)",1008.6780990280886,6.916395939748236,0.061207043714586164
1178,https://g17.dhi-roma.it/resources/event_1021,APOSTOLIC PROVISION 1021,1622-07-16,1622-11-15,https://g17.dhi-roma.it/resources/institution_125,Bracharensis,https://g17.dhi-roma.it/resources/institution_873,Braga,POINT (-8.4166666666667 41.533333333333),https://g17.dhi-roma.it/resources/place_120,Braga,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",122.0,POINT (-8.4166666666667 41.533333333333),POINT (12.453416666666667 41.90222222222222),"(41.533333333333, -8.4166666666667)","(41.90222222222222, 12.453416666666667)",1732.9154605958236,7.457560506411365,0.06112754513451939
2027,https://g17.dhi-roma.it/resources/event_6830,APOSTOLIC PROVISION 6830,1678-01-16,1678-04-27,https://g17.dhi-roma.it/resources/institution_379,Miletensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (16.06751 38.6078),https://g17.dhi-roma.it/resources/place_371,Mileto,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions",101.0,POINT (16.06751 38.6078),POINT (12.482777777778 41.893055555556),"(38.6078, 16.06751)","(41.893055555556, 12.482777777778)",475.39629252979154,6.164148756262515,0.061031175804579355
1952,https://g17.dhi-roma.it/resources/event_8951,APOSTOLIC PROVISION 8951,1622-01-16,1622-05-11,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-0.88333333333333 41.65),https://g17.dhi-roma.it/resources/place_135,Zaragoza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Curate,Parish Church,Church institutions",115.0,POINT (-0.88333333333333 41.65),POINT (12.498611111111 41.8975),"(41.65, -0.88333333333333)","(41.8975, 12.498611111111)",1111.8345048108274,7.013766637125781,0.060989275105441575
353,https://g17.dhi-roma.it/resources/event_6832,APOSTOLIC PROVISION 6832,1678-01-16,1678-04-27,https://g17.dhi-roma.it/resources/institution_366,Mazariensis,https://g17.dhi-roma.it/resources/institution_864,Palermo (Sicily),POINT (12.587509833333 37.651660833333),https://g17.dhi-roma.it/resources/place_358,Mazara del Vallo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",101.0,POINT (12.587509833333 37.651660833333),POINT (12.482777777778 41.893055555556),"(37.651660833333, 12.587509833333)","(41.893055555556, 12.482777777778)",471.00893394224454,6.15487706186677,0.060939376850166045
1574,https://g17.dhi-roma.it/resources/event_5768,APOSTOLIC PROVISION 5768,1622-02-14,1622-06-13,https://g17.dhi-roma.it/resources/institution_440,Palentina,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.5206472222222 42.432127777778),https://g17.dhi-roma.it/resources/place_432,Palencia Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",119.0,POINT (-4.5206472222222 42.432127777778),POINT (12.498611111111 41.8975),"(42.432127777778, -4.5206472222222)","(41.8975, 12.498611111111)",1405.3115896886866,7.248014329200484,0.06090768343865953
