"event","event_label","date_value_7","date_value_4","diocese_11","diocese_11_label","province","province_label","map_15","place_13","place_13_label","place_17","place_17_label","map_19","type_labels"
"https://g17.dhi-roma.it/resources/event_3804","APOSTOLIC PROVISION 3804","1678-02-14","1678-05-27","https://g17.dhi-roma.it/resources/institution_277","Gerundensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (2.8166666666667 41.983333333333)","https://g17.dhi-roma.it/resources/place_268","Girona","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Sacristan,With care of souls,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_3770","APOSTOLIC PROVISION 3770","1678-01-16","1678-04-05","https://g17.dhi-roma.it/resources/institution_503","Salamantina","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-5.664166666666667 40.965)","https://g17.dhi-roma.it/resources/place_493","Salamanca","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_612","APOSTOLIC PROVISION 612","1622-07-16","1622-09-19","https://g17.dhi-roma.it/resources/institution_482","Reatina","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.856702 42.40443)","https://g17.dhi-roma.it/resources/place_472","Rieti","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Pastor,church"
"https://g17.dhi-roma.it/resources/event_3425","APOSTOLIC PROVISION 3425","1677-10-16","1678-01-07","https://g17.dhi-roma.it/resources/institution_308","Januensis","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (8.9339833333333 44.407186111111)","https://g17.dhi-roma.it/resources/place_299","Genoa","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_7327","APOSTOLIC PROVISION 7327","1678-05-17","1678-05-17","https://g17.dhi-roma.it/resources/institution_375","Messanensis","https://g17.dhi-roma.it/resources/institution_859","Messina","POINT (15.554166666666667 38.19361111111111)","https://g17.dhi-roma.it/resources/place_367","Messina","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Without care of souls,Holder of a benefice in a church"
"https://g17.dhi-roma.it/resources/event_6781","APOSTOLIC PROVISION 6781","1678-02-14","1678-04-04","https://g17.dhi-roma.it/resources/institution_375","Messanensis","https://g17.dhi-roma.it/resources/institution_859","Messina","POINT (15.554166666666667 38.19361111111111)","https://g17.dhi-roma.it/resources/place_367","Messina","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_8104","APOSTOLIC PROVISION 8104","1677-11-15","1678-07-02","https://g17.dhi-roma.it/resources/institution_609","Valvensis","https://g17.dhi-roma.it/resources/institution_853","Conza","POINT (15.26946 40.73821)","https://g17.dhi-roma.it/resources/place_593","Valva","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_6471","APOSTOLIC PROVISION 6471","1621-11-15","1622-09-05","https://g17.dhi-roma.it/resources/institution_630","Vicentina","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (11.55 45.55)","https://g17.dhi-roma.it/resources/place_612","Vicenza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Holder of a benefice,Holder of a clerical benefice"
"https://g17.dhi-roma.it/resources/event_826","APOSTOLIC PROVISION 826","1622-09-15","1622-11-08","https://g17.dhi-roma.it/resources/institution_578","Tricaricensis","https://g17.dhi-roma.it/resources/institution_854","Acerenza","POINT (16.15 40.616666666667)","https://g17.dhi-roma.it/resources/place_565","Tricarico","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Cantorate,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_1382","APOSTOLIC PROVISION 1382","1622-08-16","1622-09-22","https://g17.dhi-roma.it/resources/institution_692","Strongulensis","https://g17.dhi-roma.it/resources/institution_858","Santa Severina","POINT (17.066666666667 39.266666666667)","https://g17.dhi-roma.it/resources/place_532","Strongoli","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Treasurer"
"https://g17.dhi-roma.it/resources/event_2106","APOSTOLIC PROVISION 2106","a4c38e7bc40dc3f9baeb395dd5b6dbd9","1677-10-05","https://g17.dhi-roma.it/resources/institution_216","Corisopitensis","https://g17.dhi-roma.it/resources/institution_827","Tours","POINT (-4.0977777777778 47.995833333333)","https://g17.dhi-roma.it/resources/place_210","Quimper","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Incompatibility,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_5835","APOSTOLIC PROVISION 5835","1622-05-16","1622-06-17","https://g17.dhi-roma.it/resources/institution_201","Comaclensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (12.183333333333 44.7)","https://g17.dhi-roma.it/resources/place_194","Comacchio","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_623","APOSTOLIC PROVISION 623","1622-08-16","1622-09-26","https://g17.dhi-roma.it/resources/institution_393","Montis Falisci/Montis Flaconensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.033333333333 42.533333333333)","https://g17.dhi-roma.it/resources/place_385","Montefiascone","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_5963","APOSTOLIC PROVISION 5963","1622-04-15","1622-06-23","https://g17.dhi-roma.it/resources/institution_637","Viterbiensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.104166666667 42.418611111111)","https://g17.dhi-roma.it/resources/place_617","Viterbo","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_969","APOSTOLIC PROVISION 969","1622-07-16","1622-11-13","https://g17.dhi-roma.it/resources/institution_437","Pacensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-6.9752777777778 38.880277777778)","https://g17.dhi-roma.it/resources/place_429","Badajoz","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_533","APOSTOLIC PROVISION 533","1621-07-16","1622-05-17","https://g17.dhi-roma.it/resources/institution_254","Faventina","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (11.883333333333 44.285555555556)","https://g17.dhi-roma.it/resources/place_245","Faenza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder"
"https://g17.dhi-roma.it/resources/event_1041","APOSTOLIC PROVISION 1041","1622-11-15","1622-12-10","https://g17.dhi-roma.it/resources/institution_100","Barensis","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (16.866666666667 41.125277777778)","https://g17.dhi-roma.it/resources/place_96","Bari","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Pastor,church,Major church"
"https://g17.dhi-roma.it/resources/event_1353","APOSTOLIC PROVISION 1353","1622-08-16","1622-09-12","https://g17.dhi-roma.it/resources/institution_100","Barensis","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (16.866666666667 41.125277777778)","https://g17.dhi-roma.it/resources/place_96","Bari","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_5396","APOSTOLIC PROVISION 5396","1622-02-14","1622-03-17","https://g17.dhi-roma.it/resources/institution_69","Aretina","https://g17.dhi-roma.it/resources/institution_842","Firenze","POINT (11.878055555556 43.463055555556)","https://g17.dhi-roma.it/resources/place_65","Arezzo","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish hall,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_6457","APOSTOLIC PROVISION 6457","1622-08-16","1622-09-03","https://g17.dhi-roma.it/resources/institution_401","Mutinensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.92572 44.64582)","https://g17.dhi-roma.it/resources/place_393","Modena","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_832","APOSTOLIC PROVISION 832","1622-08-16","1622-11-10","https://g17.dhi-roma.it/resources/institution_275","Gandavensis","https://g17.dhi-roma.it/resources/institution_1006","Mechelen-Bruxelles","POINT (3.725277777777778 51.05361111111111)","https://g17.dhi-roma.it/resources/place_266","Ghent","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_5640","APOSTOLIC PROVISION 5640","1622-03-16","1622-05-24","https://g17.dhi-roma.it/resources/institution_129","Brixiensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (10.220280555556 45.538888888889)","https://g17.dhi-roma.it/resources/place_124","Brescia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Reservation of a pension,Provostship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_7632","APOSTOLIC PROVISION 7632","1621-08-16","1622-03-21","https://g17.dhi-roma.it/resources/institution_320","Lauretana","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (13.607430555556 43.4403)","https://g17.dhi-roma.it/resources/place_311","Loreto","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_7167","APOSTOLIC PROVISION 7167","1678-05-16","1678-08-18","https://g17.dhi-roma.it/resources/institution_35","Albinganensis","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (8.2130166666667 44.049113888889)","https://g17.dhi-roma.it/resources/place_31","Albenga","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Archpriest,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1052","APOSTOLIC PROVISION 1052","1622-10-16","1623-01-01","https://g17.dhi-roma.it/resources/institution_64","Aquilegiensis","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (13.36650855486905 45.77329089051733)","https://g17.dhi-roma.it/resources/place_60","Aquileia","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","Placing a commenda,apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_7137","APOSTOLIC PROVISION 7137","1677-07-16","1678-07-23","https://g17.dhi-roma.it/resources/institution_191","Civitatis Plebis","https://g17.dhi-roma.it/resources/institution_845","Siena","POINT (12.007777777778 42.953888888889)","https://g17.dhi-roma.it/resources/place_184","Città della Pieve","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Reservation of a pension,Rectorship"
"https://g17.dhi-roma.it/resources/event_7570","APOSTOLIC PROVISION 7570","1622-04-15","1622-12-01","https://g17.dhi-roma.it/resources/institution_375","Messanensis","https://g17.dhi-roma.it/resources/institution_859","Messina","POINT (15.554166666666667 38.19361111111111)","https://g17.dhi-roma.it/resources/place_367","Messina","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Heir"
"https://g17.dhi-roma.it/resources/event_6235","APOSTOLIC PROVISION 6235","1622-07-16","1622-08-12","https://g17.dhi-roma.it/resources/institution_405","Narniensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.516666666667 42.516666666667)","https://g17.dhi-roma.it/resources/place_397","Narni","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_309","APOSTOLIC PROVISION 309","1620-07-05","1622-10-05","https://g17.dhi-roma.it/resources/institution_257","Fernensis","https://g17.dhi-roma.it/resources/institution_817","Dublin","POINT (-6.5 52.59333)","https://g17.dhi-roma.it/resources/place_248","Ferns","https://g17.dhi-roma.it/resources/place_578","Tusculum","POINT (12.710833333333 41.798333333333)","apostolic provision,papal grace,death of previous holder,Cistercian Order,Abbot,Abbey"
"https://g17.dhi-roma.it/resources/event_1217","APOSTOLIC PROVISION 1217","1618-05-23","1622-11-22","https://g17.dhi-roma.it/resources/institution_220","Couriensis","https://g17.dhi-roma.it/resources/institution_807","Mainz","POINT (9.52965 46.85212)","https://g17.dhi-roma.it/resources/place_213","Chur","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder"
